time,open,high,low,close,volume,closetime,assetvolume,trade_count,taker_buy_asset_volume,taker_buy_quote_volume,ignore
1655078400000,26564.70,26877.00,24864.20,25500.00,287621.507,1655092799999,7426558494.06400,2109104,140099.404,3619079979.31445,0
1655092800000,25499.90,26241.50,24552.00,24801.20,223032.813,1655107199999,5670413422.84802,1836094,110597.090,2813020208.43307,0
1655107200000,24801.10,24934.30,23464.30,23718.30,345225.993,1655121599999,8339190798.42876,2563680,172999.495,4180313296.23133,0
1655121600000,23718.20,24357.60,22559.70,23253.10,375411.507,1655135999999,8783773341.97681,2800535,188902.569,4421432120.87178,0
1655136000000,23255.30,24193.70,23094.00,23200.10,213129.615,1655150399999,5024131610.48581,1693967,108791.003,2564965923.99194,0
1655150400000,23200.10,23780.00,21900.00,22471.50,178100.125,1655164799999,4044967709.33168,1471186,87533.015,1988290008.52283,0
1655164800000,22471.40,22785.50,20823.00,22106.50,339820.328,1655179199999,7337829629.62167,2679401,171811.062,3711384315.88802,0
1655179200000,22106.50,23424.20,21755.40,22863.20,278050.561,1655193599999,6257068469.20809,2175717,143971.313,3241177681.42016,0
1655193600000,22863.30,22980.00,21712.00,21980.00,150177.780,1655207999999,3356241707.80020,1367733,74489.407,1665302047.50550,0
1655208000000,21980.00,22793.00,21797.70,22672.60,231421.003,1655222399999,5162707855.09466,1920197,119372.807,2663658685.81657,0
1655222400000,22672.60,22770.00,22111.00,22182.00,113788.647,1655236799999,2553742137.51441,997809,57191.357,1283828928.23720,0
1655236800000,22182.00,22350.00,21350.00,22122.70,134351.477,1655251199999,2932000927.56809,1119227,69681.649,1520738629.11710,0
1655251200000,22122.70,22290.00,21400.00,21442.30,107872.735,1655265599999,2362304005.34565,968060,52135.659,1142090040.43623,0
1655265600000,21442.30,21481.70,20617.20,20707.50,247622.016,1655279999999,5223254455.07456,1955978,122850.943,2592287215.54851,0
1655280000000,20707.50,21275.90,20100.20,21163.80,305479.509,1655294399999,6268235236.59070,2380628,156720.236,3216851553.46926,0
1655294400000,21163.80,21794.70,21030.40,21408.80,230516.134,1655308799999,4924340505.48159,1825610,118372.003,2529562140.45293,0
1655308800000,21408.80,22440.00,20179.90,21617.30,467297.892,1655323199999,9889701080.68611,3429890,237479.026,5029079884.91088,0
1655323200000,21616.80,22800.00,21428.80,22567.50,150512.883,1655337599999,3338711376.40309,1285671,78535.607,1742533593.91886,0
1655337600000,22567.50,23000.00,22152.50,22197.50,104620.331,1655351999999,2359445703.86827,938138,52284.717,1179723653.84150,0
1655352000000,22197.50,22353.50,21635.30,21748.90,93075.521,1655366399999,2041261940.60741,848097,47072.467,1032384657.94250,0
1655366400000,21748.90,21883.70,20852.00,21028.10,195883.211,1655380799999,4167269401.23564,1538845,96700.750,2057666461.70520,0
1655380800000,21028.20,21490.00,20739.00,21067.00,213956.492,1655395199999,4512691221.69681,1739554,108196.202,2282511537.47645,0
1655395200000,21067.70,21483.00,20800.00,20862.20,144247.827,1655409599999,3040568230.50828,1206338,71866.066,1515504935.83606,0
1655409600000,20862.20,21040.00,20222.00,20387.40,130850.838,1655423999999,2692601961.92200,1124533,62725.538,1291028181.61354,0
1655424000000,20387.40,21052.50,20228.00,20369.00,161879.595,1655438399999,3332122796.86114,1188170,80644.422,1660488493.60868,0
1655438400000,20369.10,21288.00,20305.60,21087.50,147586.025,1655452799999,3073282119.58166,1108652,77501.956,1614234499.62876,0
1655452800000,21087.90,21388.00,20833.00,20963.90,136853.278,1655467199999,2882803220.46846,1079989,69085.719,1455546973.01575,0
1655467200000,20963.90,21036.60,20375.50,20656.00,186987.444,1655481599999,3862918704.90273,1423028,94018.733,1942421957.00894,0
1655481600000,20656.00,20785.50,20430.30,20506.60,83908.202,1655495999999,1727585016.85020,756612,41007.646,844447523.70620,0
1655496000000,20506.60,20721.70,20350.00,20457.30,58938.713,1655510399999,1210021181.57040,523496,28493.341,585073081.48370,0
1655510400000,20457.30,20768.40,20300.80,20450.00,81381.337,1655524799999,1668083204.63229,700287,41108.160,842859790.18710,0
1655524800000,20449.90,20532.50,19000.00,19244.90,213559.941,1655539199999,4173171083.64042,1578739,98901.389,1930393353.76196,0
1655539200000,19245.00,19529.50,18690.00,19237.00,242483.135,1655553599999,4643766356.55626,1835704,120602.238,2310941235.01288,0
1655553600000,19237.00,19278.30,18904.00,18946.60,101852.568,1655567999999,1948428041.49379,928741,49755.392,952123714.17700,0
1655568000000,18946.70,19090.00,18020.90,18059.40,251644.647,1655582399999,4651877912.15279,1922366,122105.700,2257686425.97172,0
1655582400000,18059.50,19500.00,17593.20,18959.70,377669.760,1655596799999,6953222604.98706,2618093,195263.641,3598006346.09517,0
1655596800000,18959.70,19189.90,18215.80,18299.80,164915.866,1655611199999,3077147655.08114,1283856,84073.299,1568829723.39505,0
1655611200000,18299.80,18615.40,17935.90,18297.20,148750.988,1655625599999,2721039784.76469,1184498,75768.442,1386399679.93755,0
1655625600000,18297.10,20100.00,18255.50,19685.40,268577.781,1655639999999,5186874677.59040,2065668,144825.756,2796860393.81782,0
1655640000000,19685.40,19937.70,19111.00,19816.30,188811.137,1655654399999,3683945052.36338,1571639,96192.247,1877735105.42597,0
1655654400000,19816.30,20348.40,19363.80,20111.20,159055.026,1655668799999,3152049795.00996,1418091,83093.475,1647721034.00966,0
1655668800000,20111.10,20821.00,20036.80,20564.20,159164.876,1655683199999,3259135166.41902,1353304,83303.246,1706121486.27595,0
1655683200000,20564.30,20653.70,19630.00,19966.70,153679.430,1655697599999,3073406540.02965,1270132,77788.098,1555415843.16387,0
1655697600000,19966.70,20276.00,19763.00,20076.70,102586.475,1655711999999,2050500866.03342,913093,52696.039,1053600771.88467,0
1655712000000,20076.70,21050.00,20010.00,20791.00,220888.310,1655726399999,4556224273.68982,1700224,115698.042,2386534319.89453,0
1655726400000,20790.90,21099.90,20352.00,20815.40,180288.243,1655740799999,3721411628.41720,1477703,90801.461,1874790912.50645,0
1655740800000,20815.40,20817.70,19814.80,20064.30,165811.225,1655755199999,3350667543.21283,1402724,81382.953,1644401014.67950,0
1655755200000,20064.40,20780.00,19996.50,20570.10,112562.447,1655769599999,2299819962.07880,1007167,58643.121,1198296914.54962,0
1655769600000,20570.00,20780.00,20337.80,20604.40,100187.917,1655783999999,2058172262.50430,906419,50272.525,1033093112.61370,0
1655784000000,20604.40,21354.00,20466.10,21107.70,156957.323,1655798399999,3286475402.62340,1308041,83527.148,1749315622.18770,0
1655798400000,21107.80,21466.80,20905.00,20953.20,139170.758,1655812799999,2951576805.87162,1199473,69379.166,1471983004.30844,0
1655812800000,20953.30,21740.00,20841.30,21382.80,194948.424,1655827199999,4162656113.92376,1573477,100951.258,2155794238.11142,0
1655827200000,21382.90,21540.00,20863.60,20879.50,99932.540,1655841599999,2121970675.17449,871838,49073.521,1042473770.83450,0
1655841600000,20879.60,21056.70,20535.20,20713.10,95976.974,1655855999999,1996907108.24935,843518,47859.769,996231263.53019,0
1655856000000,20713.10,20729.70,20246.50,20309.00,92584.065,1655870399999,1898460810.97017,832379,45953.989,942683078.80570,0
1655870400000,20309.00,20592.50,19920.00,20091.60,125554.155,1655884799999,2539887902.22316,991647,61524.369,1244986867.88846,0
1655884800000,20091.60,20680.00,20032.70,20497.50,107119.530,1655899199999,2182600989.03176,912747,56475.770,1150888025.83066,0
1655899200000,20497.60,20888.00,20023.10,20075.40,216205.137,1655913599999,4428130729.15712,1713326,105734.972,2166935005.43903,0
1655913600000,20075.40,20373.80,19830.00,20103.00,168382.161,1655927999999,3391464126.58117,1345238,84389.116,1700089509.52797,0
1655928000000,20103.00,20234.90,19745.70,19977.40,102339.145,1655942399999,2044959817.41784,925164,51341.438,1026133009.49297,0
1655942400000,19977.50,20600.00,19874.00,20202.90,108125.938,1655956799999,2197320644.09619,864120,55729.783,1132800884.36901,0
1655956800000,20202.90,20666.00,20152.00,20446.20,86741.862,1655971199999,1770608753.69328,765458,45228.924,923382601.37858,0
1655971200000,20446.20,20806.90,20433.80,20629.50,112454.988,1655985599999,2320736507.76333,950809,59444.876,1227030148.93933,0
1655985600000,20629.50,20855.00,20264.70,20339.90,140045.442,1655999999999,2873827028.81607,1133019,70209.744,1441174800.85664,0
1656000000000,20339.90,20950.00,20158.10,20900.50,117339.124,1656014399999,2404093465.71583,945088,62109.592,1273144800.13993,0
1656014400000,20900.40,21250.00,20655.00,21096.60,134045.686,1656028799999,2805811842.59794,1069252,70564.450,1477370652.34287,0
1656028800000,21096.60,21379.20,20963.00,21066.30,83233.608,1656043199999,1758484779.78017,778061,41842.265,884267031.63435,0
1656043200000,21066.40,21168.90,20732.50,20903.90,86212.667,1656057599999,1805518982.53453,760209,43852.363,918431637.87390,0
1656057600000,20903.80,21325.00,20736.00,21165.00,110412.275,1656071999999,2321332900.19366,929721,56920.626,1196963656.62116,0
1656072000000,21165.00,21491.40,20807.00,20875.40,164350.516,1656086399999,3477906234.45136,1257908,80744.886,1709179392.06074,0
1656086400000,20875.50,21259.70,20771.50,21241.90,111113.727,1656100799999,2337316095.68632,908915,57073.026,1200736567.23022,0
1656100800000,21241.80,21563.50,21130.20,21231.20,90127.985,1656115199999,1920776714.27864,807692,45520.046,970511855.38474,0
1656115200000,21231.20,21369.30,21110.00,21295.00,71447.042,1656129599999,1517330014.74210,635082,36505.015,775367751.16240,0
1656129600000,21295.00,21627.60,21170.00,21495.50,74474.740,1656143999999,1590764054.38654,637963,39291.376,839398350.45244,0
1656144000000,21495.50,21549.80,21308.00,21329.10,52891.918,1656158399999,1132751080.87260,509745,25844.975,553585953.42880,0
1656158400000,21329.20,21366.90,20894.00,20958.90,108646.855,1656172799999,2295798847.01709,940238,52570.413,1111077699.86670,0
1656172800000,20959.00,21280.00,20907.50,21195.50,60691.493,1656187199999,1280323719.39440,547337,32243.209,680357827.17620,0
1656187200000,21195.40,21600.00,21130.00,21481.90,65965.399,1656201599999,1411774288.87518,594698,35283.805,755297797.55168,0
1656201600000,21481.90,21539.70,21263.70,21415.10,49149.297,1656215999999,1052286397.09340,439698,24777.492,530545579.12820,0
1656216000000,21415.10,21520.00,21324.50,21390.10,45236.458,1656230399999,969153921.87750,401298,22421.953,480396941.51280,0
1656230400000,21390.10,21816.00,21355.00,21699.50,66665.057,1656244799999,1433916387.21014,545670,36523.024,785948891.35264,0
1656244800000,21699.40,21888.00,21180.00,21314.20,139640.053,1656259199999,2998664404.37084,1062814,67440.793,1448747360.96420,0
1656259200000,21314.20,21431.20,21116.50,21273.60,62348.234,1656273599999,1324925887.52110,548041,30404.150,646218948.40890,0
1656273600000,21273.60,21420.10,20952.00,21029.10,79748.637,1656287999999,1688616442.81289,677853,38278.969,810656874.19950,0
1656288000000,21029.10,21180.00,20908.80,21160.90,59311.202,1656302399999,1249486426.00430,530172,30017.445,632433319.36720,0
1656302400000,21160.90,21387.00,21127.20,21354.90,58748.254,1656316799999,1248412783.49098,484898,31083.912,660616217.37048,0
1656316800000,21354.90,21560.00,21277.00,21298.20,75321.574,1656331199999,1612698979.57726,625107,38036.742,814583839.10116,0
1656331200000,21298.10,21338.00,20575.00,20744.00,188997.844,1656345599999,3945655872.90217,1403119,92501.572,1930980286.30180,0
1656345600000,20744.00,20950.00,20500.00,20845.80,96729.392,1656359999999,2008209776.18368,762971,47080.447,977919519.49094,0
1656360000000,20845.80,20966.00,20666.00,20730.00,60226.743,1656374399999,1254595967.93640,491213,29464.450,613832583.61840,0
1656374400000,20730.00,20868.20,20510.00,20722.60,74327.842,1656388799999,1537104415.08066,608692,37748.070,780726162.91670,0
1656388800000,20722.60,20920.00,20691.90,20868.20,60006.808,1656403199999,1248983559.28674,481645,30048.707,625492598.96014,0
1656403200000,20868.30,21198.00,20855.80,20987.90,112085.876,1656417599999,2358179132.97539,841425,57659.028,1213040882.68139,0
1656417600000,20987.80,21138.70,20575.20,20595.40,134940.377,1656431999999,2816165136.44577,1055218,67256.074,1403874145.50650,0
1656432000000,20595.70,20757.90,20209.10,20246.60,129503.779,1656446399999,2651340703.73061,958518,61524.334,1260246244.38950,0
1656446400000,20246.70,20450.00,20188.00,20268.60,72051.426,1656460799999,1462791734.16710,594786,34916.579,708946354.37650,0
1656460800000,20268.70,20385.10,20140.50,20275.90,62400.474,1656475199999,1266701601.10550,519144,29918.314,607467285.16470,0
1656475200000,20275.90,20366.00,19887.10,20080.60,128029.977,1656489599999,2576048382.23352,923602,61447.018,1236555509.99340,0
1656489600000,20080.50,20235.60,19817.20,20096.90,116544.781,1656503999999,2337003509.59860,834659,57915.616,1161736430.47070,0
1656504000000,20096.90,20180.00,19882.60,20076.30,141521.865,1656518399999,2839095015.01850,918256,72253.650,1449664254.39020,0
1656518400000,20076.30,20270.10,19920.00,20214.10,74336.735,1656532799999,1490963715.01690,546398,39277.732,787983862.52920,0
1656532800000,20212.80,20430.00,20037.70,20109.90,86072.158,1656547199999,1741129212.52207,585605,42865.735,867175089.22337,0
1656547200000,20109.90,20165.00,19932.40,20062.60,58234.411,1656561599999,1167599670.54850,423158,28834.082,578191559.65670,0
1656561600000,20062.50,20077.00,19300.00,19423.50,135409.211,1656575999999,2657888498.26249,871073,61765.724,1212194753.72950,0
1656576000000,19423.10,19429.90,18902.00,19088.70,180156.683,1656590399999,3443728177.64754,1134407,88855.926,1698431679.03110,0
1656590400000,19088.70,19338.00,18702.00,19133.50,193562.819,1656604799999,3690162938.23834,1184399,96935.670,1848458461.85418,0
1656604800000,19133.40,19300.00,18843.00,18921.30,102335.838,1656619199999,1950247642.60486,717537,52252.245,996078202.68790,0
1656619200000,18921.30,19965.60,18563.00,19923.50,190282.453,1656633599999,3638599841.54759,1171608,100117.746,1917247554.07244,0
1656633600000,19923.30,20926.40,19649.50,19720.10,256703.703,1656647999999,5190835547.04714,1533983,127677.823,2583426231.78842,0
1656648000000,19720.60,19748.50,19303.00,19566.10,165563.996,1656662399999,3229313489.99882,1123524,85107.577,1660282238.54320,0
1656662400000,19566.10,19794.80,18948.80,19180.00,157457.563,1656676799999,3046336885.13432,1074553,75934.600,1469616167.88512,0
1656676800000,19179.90,19666.00,19115.10,19279.50,169455.629,1656691199999,3280647771.86417,1167537,85411.526,1654059554.62708,0
1656691200000,19279.40,19535.00,19237.60,19380.10,86300.974,1656705599999,1673405304.64000,641858,43169.608,837148159.81570,0
1656705600000,19379.30,19686.80,19207.60,19272.00,79917.498,1656719999999,1552738788.36359,610843,40569.613,788424347.41850,0
1656720000000,19272.00,19383.20,19043.60,19121.70,71071.844,1656734399999,1365110805.37130,595767,35055.493,673483407.83300,0
1656734400000,19121.80,19296.20,19096.70,19119.90,51960.677,1656748799999,997684160.39030,410436,25973.439,498799870.32150,0
1656748800000,19120.00,19280.30,18959.00,19188.60,75303.773,1656763199999,1441682342.11809,588880,38804.369,743129764.34400,0
1656763200000,19188.70,19456.00,19136.20,19219.90,88740.018,1656777599999,1710406012.10470,627112,44733.244,862262694.50930,0
1656777600000,19219.90,19400.00,19181.60,19263.60,55461.923,1656791999999,1069535086.52080,444224,27921.504,538505349.10080,0
1656792000000,19263.60,19375.30,19183.40,19240.90,40313.290,1656806399999,777179499.21860,310227,20785.032,400736857.15800,0
1656806400000,19241.00,19300.00,19150.10,19254.60,36842.209,1656820799999,708488443.92780,288754,18854.435,362625351.02540,0
1656820800000,19254.60,19392.60,18780.10,19127.80,129678.976,1656835199999,2478732164.67225,851480,64541.015,1233939013.69369,0
1656835200000,19127.70,19147.00,18921.90,19080.00,64058.229,1656849599999,1219792486.93368,481042,31199.312,594135073.23380,0
1656849600000,19080.10,19114.00,18955.00,19035.30,57015.023,1656863999999,1085482589.92270,472927,29056.559,553232390.94240,0
1656864000000,19035.30,19562.20,19008.70,19483.30,76212.840,1656878399999,1467597493.03888,579592,42204.745,812740785.29018,0
1656878400000,19483.50,19645.40,19200.00,19305.90,85701.054,1656892799999,1662357307.61099,624487,42905.185,832542223.62410,0
1656892800000,19306.00,19333.10,19046.30,19094.00,59479.086,1656907199999,1140485469.52930,483200,29384.561,563515140.37000,0
1656907200000,19094.00,19179.40,19071.60,19115.20,38446.371,1656921599999,735047047.94100,320375,18679.916,357171257.96520,0
1656921600000,19115.10,19838.00,19102.30,19794.20,149700.773,1656935999999,2913464919.99667,972890,81380.513,1584500890.00947,0
1656936000000,19794.20,20123.00,19494.40,19792.40,181557.409,1656950399999,3585320569.81280,1262943,92279.727,1822426421.46907,0
1656950400000,19792.40,20061.90,19666.30,19823.90,101114.027,1656964799999,2006508252.90530,800858,52450.034,1040950458.71400,0
1656964800000,19824.00,20350.00,19719.50,20226.60,103012.521,1656979199999,2064865654.82516,842248,55396.987,1110682797.19634,0
1656979200000,20226.30,20474.00,20150.00,20302.80,86131.787,1656993599999,1747899251.98440,720502,46225.322,938235645.41680,0
1656993600000,20302.80,20448.60,20159.00,20207.70,77724.731,1657007999999,1577687644.52980,653228,38001.724,771569688.78850,0
1657008000000,20207.80,20209.20,19461.90,19514.30,166940.042,1657022399999,3306404817.33376,1182315,77927.417,1543637752.39220,0
1657022400000,19514.30,19585.70,19291.60,19507.00,173192.649,1657036799999,3366359339.86910,1258593,88186.380,1714342775.60360,0
1657036800000,19507.00,20525.40,19478.00,20392.80,192925.414,1657051199999,3847888362.75756,1350188,104229.050,2079541446.41116,0
1657051200000,20392.90,20749.20,20102.00,20170.00,157324.244,1657065599999,3210823958.47823,1211908,78977.008,1612630707.53989,0
1657065600000,20170.10,20396.70,19753.00,19940.40,115695.634,1657079999999,2316628052.81432,853977,57608.992,1153944927.58600,0
1657080000000,19940.40,20316.30,19850.00,20150.90,132223.451,1657094399999,2656255406.55985,995620,68934.319,1384978690.65515,0
1657094400000,20151.00,20295.00,20033.80,20098.70,92750.207,1657108799999,1869313281.52380,759844,46664.179,940701546.92550,0
1657108800000,20098.70,20372.10,19950.00,20140.10,135567.596,1657123199999,2730714651.36307,1055961,69047.541,1391098595.60367,0
1657123200000,20140.10,20477.00,20125.30,20319.80,125018.559,1657137599999,2537766578.08700,889922,64858.030,1316762011.62200,0
1657137600000,20319.80,20667.60,20259.20,20554.10,80821.011,1657151999999,1654264102.89376,673045,43061.552,881477008.06606,0
1657152000000,20554.20,20588.00,20373.60,20474.00,52230.802,1657166399999,1069468327.33990,482054,25943.233,531258095.32800,0
1657166400000,20474.00,20487.50,20244.90,20432.80,59811.020,1657180799999,1218259827.00998,480279,30645.320,624297059.90200,0
1657180800000,20432.80,20619.10,20384.50,20504.30,74776.458,1657195199999,1532696121.80326,604423,38270.759,784549515.74706,0
1657195200000,20504.30,21050.00,20367.90,20881.90,171393.624,1657209599999,3549893756.64926,1232165,91556.308,1897069853.46766,0
1657209600000,20882.00,21830.00,20816.20,21797.80,230249.691,1657223999999,4893398788.43435,1576070,123650.323,2629629945.82411,0
1657224000000,21797.90,21821.10,21515.00,21613.40,111380.021,1657238399999,2409811994.78000,871273,55872.236,1208906522.22620,0
1657238400000,21614.50,22579.90,21570.40,22119.70,148760.804,1657252799999,3277182240.56673,1039746,81102.272,1787047359.12534,0
1657252800000,22119.70,22243.70,21707.00,21791.30,95950.181,1657267199999,2103465349.79556,726392,45838.672,1005072187.39954,0
1657267200000,21791.30,21814.10,21309.00,21577.70,152079.958,1657281599999,3277095454.77787,1063303,75394.333,1624654557.49164,0
1657281600000,21577.80,22127.70,21175.20,21947.30,254130.850,1657295999999,5489304425.84595,1862355,130276.499,2815152220.45821,0
1657296000000,21947.40,21961.60,21515.00,21805.60,122365.576,1657310399999,2660733423.10918,1004008,59608.498,1296340973.45590,0
1657310400000,21805.50,22048.00,21568.00,21587.90,74857.126,1657324799999,1634212392.26404,711638,38548.748,841951767.87616,0
1657324800000,21587.80,21687.30,21400.00,21605.90,73341.006,1657339199999,1580080964.76056,668637,37332.747,804435279.37000,0
1657339200000,21606.00,21740.40,21477.40,21644.70,54604.242,1657353599999,1178577835.51267,464531,27853.976,601347983.01417,0
1657353600000,21644.70,21785.00,21309.60,21437.40,66473.796,1657367999999,1437189192.64651,559952,31851.551,688874593.84500,0
1657368000000,21437.40,21721.70,21373.20,21538.70,71625.682,1657382399999,1544278150.84278,627092,36137.835,779264452.54258,0
1657382400000,21538.60,22000.00,21503.10,21613.30,86821.469,1657396799999,1886889520.31890,698974,44434.683,965887663.54522,0
1657396800000,21613.20,21746.40,21530.00,21580.00,40506.171,1657411199999,876811958.51690,406262,19815.541,429033733.72940,0
1657411200000,21580.00,21594.20,21095.40,21288.60,82344.671,1657425599999,1758583146.46916,690968,38669.108,826077070.09990,0
1657425600000,21288.60,21365.60,21152.80,21329.90,51200.937,1657439999999,1089245300.07160,448677,25981.633,552839784.51140,0
1657440000000,21329.90,21433.30,21161.60,21296.10,52095.251,1657454399999,1108834237.14740,478560,25549.000,543936420.69730,0
1657454400000,21294.60,21339.80,20808.20,20892.50,113767.568,1657468799999,2391188124.85683,888594,52482.453,1103276083.72910,0
1657468800000,20892.50,21046.60,20600.00,20913.10,90635.921,1657483199999,1887825977.99114,728899,44708.633,931569293.08999,0
1657483200000,20913.00,21170.00,20670.70,20853.80,78132.191,1657497599999,1634654103.62086,710442,38472.646,804992416.19609,0
1657497600000,20853.80,20853.90,20449.30,20540.00,93710.541,1657511999999,1931668113.94474,807692,45952.840,947370397.22840,0
1657512000000,20540.00,20597.90,20345.80,20429.30,70535.804,1657526399999,1443252819.64970,643233,33459.166,684728324.91380,0
1657526400000,20429.30,20625.00,20405.80,20465.00,69976.612,1657540799999,1436013313.23310,609297,34825.117,714732943.28060,0
1657540800000,20465.10,20778.10,20260.00,20430.10,132353.603,1657555199999,2706841043.58177,1024814,67013.513,1371047889.46660,0
1657555200000,20430.20,20733.80,20384.00,20499.80,81859.339,1657569599999,1680488243.62519,688634,42237.571,867305932.27749,0
1657569600000,20499.90,20550.00,19870.00,19954.30,112810.088,1657583999999,2270893407.05559,948612,53638.836,1079709106.16120,0
1657584000000,19954.30,19994.80,19780.00,19934.30,75346.940,1657598399999,1498874445.03085,673219,37505.005,746246147.66220,0
1657598400000,19934.20,20048.90,19618.20,19722.90,105992.070,1657612799999,2101481403.19742,806835,51642.633,1024080440.31450,0
1657612800000,19722.90,19843.00,19552.40,19765.10,106267.951,1657627199999,2093076864.23150,826954,54030.277,1064417235.89270,0
1657627200000,19765.00,19999.50,19680.80,19876.90,132675.241,1657641599999,2635610506.93720,1078948,68334.095,1357643453.66050,0
1657641600000,19876.90,19993.00,19252.50,19383.60,132420.341,1657655999999,2598526994.22612,1062335,63443.851,1245309557.22990,0
1657656000000,19383.70,19544.30,19228.30,19322.90,87858.180,1657670399999,1704616149.25590,795221,43985.284,853592628.73760,0
1657670400000,19322.90,19578.10,19260.00,19462.70,61122.080,1657684799999,1187450955.33730,584927,31126.647,604774177.32550,0
1657684800000,19462.70,19890.00,19410.30,19699.50,77968.177,1657699199999,1526972484.44107,615151,42126.975,825370923.54957,0
1657699200000,19699.80,19928.00,19660.00,19833.00,98019.460,1657713599999,1940712656.68400,801255,50247.607,994998932.04230,0
1657713600000,19833.00,20150.00,18901.00,19445.10,425365.258,1657727999999,8239832359.46576,2651219,216057.372,4186944972.97291,0
1657728000000,19445.10,20106.60,19228.10,19644.70,190623.822,1657742399999,3752613165.88414,1341195,98734.459,1944140475.54312,0
1657742400000,19644.70,20401.60,19575.50,20220.10,122839.368,1657756799999,2452119597.51254,946445,64102.301,1279819292.65104,0
1657756800000,20220.10,20436.60,20153.30,20215.30,94239.348,1657771199999,1910532292.38400,838773,48798.608,989536370.75280,0
1657771200000,20215.30,20270.40,19894.00,19981.30,88149.619,1657785599999,1768731945.97837,792934,43687.581,876769112.22780,0
1657785600000,19981.30,20047.00,19617.40,19728.00,109721.677,1657799999999,2171391345.36737,931382,54029.931,1069476011.79860,0
1657800000000,19728.10,20463.30,19600.00,20379.30,212665.816,1657814399999,4245114787.89334,1580506,112086.468,2238277309.96144,0
1657814400000,20379.40,20900.00,20130.00,20602.90,195480.497,1657828799999,4010228982.02543,1534095,101970.758,2092489311.83023,0
1657828800000,20603.00,20713.20,20425.60,20578.60,65732.573,1657843199999,1351230067.80246,643750,34346.113,706109455.60470,0
1657843200000,20578.60,20825.00,20364.30,20601.40,99723.286,1657857599999,2050928864.99630,826980,50646.891,1041843893.79230,0
1657857600000,20601.40,20940.00,20481.20,20823.40,95645.304,1657871999999,1978316245.49424,807804,49965.643,1033869707.92054,0
1657872000000,20823.30,21054.00,20711.30,20764.20,113397.671,1657886399999,2367604444.19869,931958,58699.320,1225934941.36509,0
1657886400000,20764.30,21090.00,20754.10,20785.10,131185.242,1657900799999,2742702583.02488,1111997,66314.127,1386711521.24778,0
1657900800000,20785.10,21197.00,20622.00,21156.70,116440.097,1657915199999,2430362451.59381,971748,61318.737,1280637404.40468,0
1657915200000,21156.70,21200.00,20755.00,20823.10,70372.092,1657929599999,1473609395.18094,648911,34815.858,729198145.02060,0
1657929600000,20823.10,20854.20,20600.00,20727.30,52241.851,1657943999999,1081899761.20383,512520,26230.498,543309838.25740,0
1657944000000,20727.40,20750.80,20471.00,20541.00,62235.670,1657958399999,1281872238.51694,557389,28562.903,588353926.35110,0
1657958400000,20541.00,20680.00,20534.30,20604.60,40441.410,1657972799999,833660369.41200,389972,20950.939,431914598.78400,0
1657972800000,20604.70,20950.00,20583.60,20935.00,90829.260,1657987199999,1888299686.21184,768785,47262.896,982697009.28834,0
1657987200000,20934.90,21580.00,20919.10,21184.30,207108.221,1658001599999,4410533846.94516,1424721,107805.917,2296064475.85944,0
1658001600000,21184.30,21343.40,20900.00,21183.50,86350.458,1658015999999,1825560156.26039,722638,43495.970,919757127.68650,0
1658016000000,21183.60,21449.10,21071.70,21314.10,64744.701,1658030399999,1375911586.19314,613430,33461.410,711132083.76774,0
1658030400000,21314.10,21674.10,21222.00,21460.00,82656.016,1658044799999,1772659727.54912,708940,42342.913,908220662.79822,0
1658044800000,21460.00,21545.70,21210.10,21450.70,92398.545,1658059199999,1974415928.51480,783073,46588.889,995761970.26220,0
1658059200000,21450.70,21495.00,21070.00,21158.00,95511.282,1658073599999,2028660306.90769,810503,46122.310,979722268.19740,0
1658073600000,21158.00,21349.20,20810.40,21020.90,98795.304,1658087999999,2081040351.31364,865800,48215.128,1016008044.88060,0
1658088000000,21020.90,21070.00,20742.00,20794.40,51431.880,1658102399999,1076138375.30270,538465,25263.832,528765987.00890,0
1658102400000,20794.40,21371.90,20764.40,21274.00,87705.945,1658116799999,1849809223.49219,767219,46388.407,978421290.51049,0
1658116800000,21274.10,22401.40,21158.70,22243.40,212697.006,1658131199999,4652252107.33103,1533871,114476.744,2503538735.78753,0
1658131200000,22243.30,22524.30,21972.00,22130.00,157527.528,1658145599999,3506032047.15716,1208596,79102.141,1761084257.57843,0
1658145600000,22129.90,22800.00,21900.70,22674.20,187389.400,1658159999999,4163782813.68064,1357372,98684.830,2194397009.29028,0
1658160000000,22673.60,22706.70,21385.70,21614.80,197850.704,1658174399999,4351197721.52320,1503748,92000.657,2023908959.93730,0
1658174400000,21614.90,22650.00,21420.00,22423.90,139697.151,1658188799999,3058778849.46056,1135725,71584.952,1568352777.12936,0
1658188800000,22423.50,22950.00,21800.00,21897.90,192530.541,1658203199999,4297455209.33892,1438221,96292.184,2149996859.45288,0
1658203200000,21898.00,22124.60,21575.00,21761.00,120021.377,1658217599999,2623177108.29879,995286,57813.282,1263830530.44499,0
1658217600000,21760.90,22237.60,21686.30,21967.60,106687.834,1658231999999,2343599246.47365,925141,52803.794,1160092156.14459,0
1658232000000,21967.60,23200.00,21967.50,23116.20,320286.054,1658246399999,7227339555.30385,2117495,166574.795,3761254085.92026,0
1658246400000,23117.10,23739.00,22942.40,23391.50,252335.512,1658260799999,5883719755.40432,1950561,131913.965,3077079356.84828,0
